Dates,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
03/05/14 ,0.0285599,0.0282291,0.027744,0.0263813,0.0264926,0.0263187,0.0866666,0.876542,3.4069,6.86544,10.9716,11.0984,13.8637,13.4263,12.5506,11.2268,10.2267,6.85195,1.85478,0.250366,0.0583407,0.0278178,0.0276585,0.0251875
04/05/14 ,0.0272077,0.02739,0.0269154,0.0279032,0.025889,0.0267013,0.204563,1.95123,2.4927,6.22682,9.5397,5.33171,2.5515,5.73317,6.92857,5.54776,5.69904,1.2356,0.561148,0.0468684,0.0573844,0.0288498,0.0303119,0.0299986
05/05/14 ,0.0263923,0.0275441,0.0264965,0.0251931,0.0257626,0.0181285,0.0397609,0.37781,1.33937,0.593624,1.25943,1.80712,3.25595,3.81538,5.89281,3.47148,2.75246,6.97613,5.5635,1.4152,0.0543083,0.0264561,0.0253903,0.0263187
06/05/14 ,0.0269323,0.0271741,0.0284227,0.0253631,0.0257204,0.0265687,0.55678,4.192,8.47966,11.6122,13.216,14.5398,15.3028,15.4027,14.9916,14.0325,12.451,9.90603,6.19687,1.50078,0.0532133,0.0258008,0.0271361,0.0263897
07/05/14 ,0.0268897,0.0269699,0.0269101,0.0277097,0.0274284,0.0250447,0.406957,3.29391,7.35965,10.5636,12.5722,13.9696,14.1741,12.6127,12.9916,13.4785,11.8101,9.17721,5.61601,1.30819,0.0591674,0.025682,0.0269435,0.0270782
08/05/14 ,0.0262463,0.0269506,0.025876,0.0258219,0.0260232,0.0260911,0.245629,2.32731,5.59605,8.47378,11.2677,13.5334,13.5068,11.3893,9.36578,7.17315,5.06376,2.68778,1.03225,0.203117,0.056841,0.0259106,0.0252464,0.0261571
09/05/14 ,0.0276786,0.0278993,0.0261983,0.0269964,0.026325,0.0271346,0.0632325,0.625355,2.18061,4.11744,6.99871,9.03075,10.2769,10.8031,12.125,11.6759,10.1188,7.97028,3.92612,0.781006,0.0497109,0.0268392,0.0258611,0.0255513
10/05/14 ,0.0262287,0.0268456,0.0260862,0.0265431,0.0272606,0.0240598,0.190527,1.31476,4.32696,4.6485,4.13732,4.15826,5.76257,6.13177,3.94002,5.16322,5.35482,4.63462,2.56331,0.991369,0.0515015,0.0259731,0.0275243,0.0273967
11/05/14 ,0.0274157,0.0272679,0.0275492,0.0251584,0.0256605,0.0251509,0.106124,1.87606,7.56847,10.5817,12.0467,11.9873,12.4134,12.6586,10.198,9.63327,10.1305,7.7487,4.34656,1.48652,0.0561086,0.0246966,0.0265909,0.0259335
12/05/14 ,0.0281732,0.0256108,0.0278214,0.0273041,0.0270604,0.02559,0.710062,4.40383,8.44937,11.2719,13.1589,14.2487,14.9572,14.4592,14.4255,13.0147,10.6857,8.73842,3.85982,1.34242,0.0568417,0.0266459,0.0260967,0.0270096
13/05/14 ,0.0271098,0.0270859,0.025438,0.0272644,0.0266574,0.0184488,0.430342,4.05538,8.55176,8.58857,12.5036,13.0392,12.9029,12.3665,12.532,12.1964,10.1067,7.3763,4.52571,1.37074,0.057486,0.0271271,0.0265099,0.0262953
14/05/14 ,0.0266069,0.0253789,0.0270964,0.0272577,0.0271196,0.0253646,0.834353,4.546,8.07139,11.0019,12.8368,13.8451,14.0955,13.4327,14.381,13.2186,10.3993,8.68993,5.72652,1.06184,0.0558885,0.0274137,0.0272472,0.0251676
15/05/14 ,0.0274161,0.0255359,0.0277425,0.0250856,0.0284191,0.0253214,0.262812,3.29304,7.82941,8.92747,10.1147,11.8271,12.5028,12.5251,9.63486,11.995,10.9139,8.00357,5.82912,1.99641,0.0722662,0.0302246,0.0299309,0.0288754
16/05/14 ,0.0301314,0.0280613,0.0270528,0.0270046,0.0265405,0.0263413,0.866044,4.60727,8.58256,10.8957,13.2067,13.9569,12.1103,10.533,9.65872,10.6192,10.9613,9.825,6.64515,1.98954,0.0655126,0.0273635,0.0278339,0.0264687
17/05/14 ,0.0250982,0.0250439,0.0245541,0.0256544,0.0260984,0.0244816,0.902739,4.81251,8.77134,10.8492,11.9413,12.0883,10.8175,11.1237,10.9389,10.7045,10.2716,9.73239,6.66812,2.03677,0.0688584,0.0273177,0.0274145,0.0260066
18/05/14 ,0.0263277,0.0263739,0.0264989,0.0278434,0.0275504,0.0233215,0.989188,4.80823,7.80069,10.9828,12.1801,11.8896,14.2327,15.495,14.9128,14.1764,12.5628,9.74616,3.70377,0.376622,0.0595449,0.0280405,0.0261179,0.0250536
19/05/14 ,0.0274695,0.0265741,0.0279412,0.0274838,0.0262679,0.0238212,0.523942,2.26259,5.4143,8.18188,9.90934,8.69793,9.06419,9.6727,7.87994,5.95711,3.59306,2.30314,0.972497,0.212094,0.0613967,0.0268192,0.026629,0.0250908
20/05/14 ,0.026652,0.0265301,0.0105886,0.0,0.0114093,0.039965,0.107767,0.615586,3.60383,5.22384,9.32799,13.4381,14.1528,13.1166,12.6066,12.8604,11.4331,8.64764,5.26497,1.40938,0.0740784,0.0247111,0.0242415,0.0261665
21/05/14 ,0.0260023,0.0240705,0.0262631,0.0253578,0.0242643,0.026002,0.483679,3.35777,6.80791,10.4546,12.4046,13.7226,14.3944,14.4319,13.9726,12.5855,11.4011,8.8704,5.55436,1.63448,0.0825325,0.0255128,0.0265118,0.0251364
22/05/14 ,0.0275239,0.0258409,0.0254226,0.0261143,0.0257778,0.0236004,0.605511,3.59946,7.51003,10.4478,12.4611,13.7599,14.5183,14.5479,14.0663,13.0604,11.3732,8.88883,5.68644,1.76554,0.0960653,0.024313,0.0253881,0.0252646
23/05/14 ,0.0261712,0.0251958,0.0261033,0.0254938,0.0257341,0.0233768,0.381636,3.56892,7.6206,10.576,12.4922,13.7543,14.4405,14.5698,14.1679,12.5212,10.871,8.1566,5.63713,1.59328,0.0779429,0.0264862,0.0255149,0.0251575
24/05/14 ,0.0253967,0.0260516,0.025449,0.0254359,0.0257526,0.0243392,0.667058,3.70347,7.5895,10.5491,12.536,13.7856,14.3784,14.2989,14.1634,13.2336,8.72899,6.26062,5.50324,1.6388,0.111924,0.0267326,0.0255245,0.0256152
25/05/14 ,0.0264034,0.0266146,0.0272803,0.0244265,0.025389,0.023123,0.586084,3.63948,6.61645,9.39441,12.0566,13.5287,14.1181,14.162,13.7855,12.8149,11.1238,8.62142,5.20603,1.40456,0.10457,0.0267408,0.0256189,0.0259528
26/05/14 ,0.0252206,0.0261727,0.0240142,0.0260003,0.0245992,0.0229483,0.735345,3.38044,7.23442,10.157,11.9685,13.1898,13.852,13.9547,13.4854,12.4545,10.7213,8.22537,4.84278,1.39107,0.0954632,0.0259025,0.0253765,0.025638
27/05/14 ,0.0253767,0.024536,0.0251378,0.0260754,0.0262838,0.0223208,0.638833,3.41687,7.21294,10.0335,11.8676,12.8871,13.8004,13.8969,13.2254,12.7313,10.9438,8.34424,5.18452,1.60649,0.0858994,0.0258609,0.0258258,0.0259905
28/05/14 ,0.0248186,0.0262361,0.0256295,0.0262639,0.0240819,0.0236274,0.685862,3.82299,6.88492,8.33816,10.1454,10.2662,10.9146,9.07733,8.84043,8.60795,10.0096,7.5527,4.18804,1.25014,0.0833679,0.0266969,0.0252631,0.0255953
29/05/14 ,0.0248178,0.0111629,0.0,0.0194007,0.0276365,0.0238272,0.525284,3.76001,7.55043,10.2781,12.0962,13.2677,13.9618,14.0569,13.6079,10.9034,5.04732,2.39316,0.832672,0.142159,0.0581164,0.0272205,0.0266018,0.0254061
30/05/14 ,0.026134,0.0254506,0.0254951,0.0265239,0.0250112,0.0251009,0.182332,1.03382,1.98992,3.93779,9.77773,11.9114,13.8562,12.9688,8.88311,5.90294,5.98553,7.03492,5.56245,2.12597,0.128058,0.0261613,0.0261079,0.0246354
31/05/14 ,0.0254496,0.0259244,0.0261433,0.0263879,0.0266232,0.0218322,0.517613,2.68208,6.64413,9.39522,11.5019,12.166,13.4631,13.4651,13.5848,13.1727,11.5367,9.18252,5.87129,2.00387,0.115131,0.0253422,0.0254746,0.0265619
01/06/14 ,0.025214,0.0257783,0.0258618,0.0251264,0.0260301,0.0234462,0.650961,3.04066,5.95762,9.96683,11.6877,12.1467,13.2591,13.2859,13.9537,12.9124,10.9088,8.86397,5.48209,2.00634,0.147404,0.0250302,0.0251819,0.0256914
02/06/14 ,0.0264672,0.0248748,0.0264204,0.0256673,0.0243296,0.0209697,0.735333,3.47479,7.25564,9.18939,11.1358,12.9109,11.194,8.68575,10.8748,8.77523,6.00191,4.76585,2.94422,0.990343,0.104814,0.025401,0.023703,0.0220393
03/06/14 ,0.0229185,0.0223428,0.0274386,0.0456472,0.0230302,0.0204914,0.41064,2.10884,4.24307,5.81042,3.80408,3.90647,4.63073,5.19242,3.88371,3.008,1.56014,1.02288,0.286021,0.0706102,0.051569,0.0232513,0.0237313,0.0233407
04/06/14 ,0.0233234,0.023037,0.0232434,0.023428,0.0220873,0.0204856,0.51077,2.85443,5.6692,8.71564,11.0519,12.3571,9.74223,9.4438,10.153,7.94265,5.17616,3.30737,1.20244,0.232678,0.0562505,0.0228986,0.0236075,0.022895
05/06/14 ,0.0223204,0.0234116,0.023439,0.0239023,0.0233416,0.0216454,0.158403,1.1065,4.37386,8.19788,10.3821,10.1623,12.2042,12.8512,13.8998,13.1977,11.0711,8.33514,5.66566,2.08321,0.129968,0.0253298,0.022321,0.0228752
06/06/14 ,0.023091,0.0235805,0.0239716,0.0225251,0.0230174,0.021386,0.547935,2.78972,6.72308,9.88618,12.5757,13.1885,14.4988,14.676,14.1861,13.1336,11.3694,8.91147,5.83575,2.0552,0.167047,0.0239125,0.0219742,0.0238776
07/06/14 ,0.022982,0.023759,0.0226119,0.0225229,0.0232861,0.019426,0.763188,3.64444,7.10273,9.93613,11.8688,13.1619,13.8027,13.9635,13.2316,11.7664,10.2019,8.37677,5.31751,1.66401,0.104696,0.0256514,0.0227485,0.0226925
08/06/14 ,0.0229524,0.0230529,0.0224736,0.0225571,0.022182,0.0194658,0.664671,3.36722,6.85165,9.49649,11.119,12.8667,13.5974,12.4302,12.1629,10.823,6.33177,3.88526,2.68565,1.07253,0.108072,0.0237346,0.022354,0.0232046
09/06/14 ,0.0225075,0.0218277,0.0223333,0.0256034,0.0230212,0.0224926,0.42236,2.30658,4.6414,7.24436,10.0418,10.4765,10.9901,9.83002,10.5561,9.71011,3.91606,3.68362,4.52463,1.29138,0.0936003,0.0278467,0.0229439,0.0215999
10/06/14 ,0.0221964,0.0226481,0.0223779,0.0227096,0.0217282,0.0197689,0.578026,3.31182,6.68272,9.06602,10.9901,12.7849,13.6131,12.9333,12.3238,11.5713,10.4038,7.4265,4.48759,1.50268,0.104686,0.0271771,0.0230351,0.0226543
11/06/14 ,0.0236446,0.0223733,0.0223226,0.0215296,0.0222918,0.0205328,0.649936,3.05438,6.77543,9.65432,11.5145,12.979,13.7777,13.0309,12.9159,12.667,10.8531,8.49375,4.88299,1.09532,0.131614,0.0238998,0.0231017,0.021999
12/06/14 ,0.0230921,0.0226632,0.0227881,0.0275094,0.0228237,0.0203365,0.625876,3.37055,7.01875,9.9065,11.8278,13.1696,13.8827,13.9536,13.5093,12.6059,10.9925,8.70493,5.72314,2.07811,0.173699,0.0241704,0.0232929,0.0235097
13/06/14 ,0.0224063,0.0227564,0.023715,0.0175163,0.0180157,0.0227558,0.858132,3.87287,7.47907,10.32,12.2435,13.473,14.1421,14.2938,13.8781,12.9367,11.4132,9.01802,6.03164,2.27572,0.187908,0.0251023,0.0231638,0.0217895
14/06/14 ,0.0239039,0.0236986,0.0227467,0.0236552,0.0222942,0.0208109,0.804801,3.73875,7.26333,10.1001,12.0566,13.0671,13.9047,13.856,13.6064,12.6903,11.0763,8.71367,5.72356,2.14507,0.173917,0.0249778,0.0215294,0.0221043
15/06/14 ,0.0225138,0.0222109,0.0226892,0.0230678,0.0225362,0.0191254,0.813654,3.74926,7.26884,9.93245,11.9111,13.105,14.0052,14.0847,13.6639,12.3361,9.69889,6.76853,5.23803,1.44126,0.0895722,0.0245634,0.0211646,0.0222635
16/06/14 ,0.0233003,0.0223326,0.0222262,0.0221902,0.0225157,0.021365,0.741774,3.60718,7.09481,9.89226,11.8643,13.1492,13.4713,13.9059,13.2903,12.5086,10.9078,8.73236,5.78632,2.17062,0.189507,0.0272236,0.022102,0.0222807
17/06/14 ,0.0225626,0.023288,0.0231354,0.0235204,0.0224971,0.0188357,0.840756,3.82881,7.44378,10.3117,12.2852,13.6093,14.0534,14.4136,13.975,13.013,11.308,8.81737,5.71,2.02458,0.151553,0.0276069,0.023178,0.0239151
18/06/14 ,0.0241149,0.0227175,0.0227976,0.0237303,0.0188735,0.0227339,0.625226,3.08978,6.46836,9.29539,11.1743,12.4757,13.1974,13.233,12.615,11.6843,10.0492,7.5094,4.06516,1.20233,0.108106,0.0260472,0.0212856,0.0211691
19/06/14 ,0.0239111,0.0232418,0.0221625,0.0213363,0.0229052,0.0222833,0.527305,2.80762,5.89883,8.40647,10.2706,11.3923,12.8523,13.2177,12.7522,11.7425,10.2083,7.99034,5.079,2.03351,0.175316,0.0256767,0.0229633,0.0229793
20/06/14 ,0.0234554,0.0227631,0.0234441,0.0246979,0.022447,0.0217035,0.584056,3.23644,6.43027,9.08262,10.8983,12.5753,13.8031,13.9863,13.854,13.1777,11.371,9.00873,5.7512,1.71712,0.131432,0.0226109,0.0239927,0.0233864
21/06/14 ,0.0240291,0.0228479,0.0231701,0.0240085,0.0228952,0.0205896,0.577823,3.25802,6.7613,9.69358,11.9569,13.4073,14.1773,14.3292,13.9175,12.8683,11.0828,8.5112,5.32995,1.84057,0.139593,0.0230798,0.0228411,0.0229518
22/06/14 ,0.02428,0.0243162,0.0247634,0.0240377,0.0246844,0.02205,0.545554,3.27513,6.6633,9.74455,11.8987,13.2339,14.0418,14.1992,13.7826,12.7468,10.9564,8.4262,5.22199,1.72932,0.125206,0.0226992,0.0235634,0.0229711
23/06/14 ,0.0242797,0.0233455,0.0252466,0.0244901,0.0226591,0.022325,0.536584,3.28235,6.73399,9.83686,12.0282,13.4015,14.056,14.1058,13.6375,12.5915,10.8106,8.27579,5.15729,1.71241,0.141148,0.0239437,0.0230243,0.0237324
24/06/14 ,0.0229992,0.0229817,0.022218,0.022218,0.022218,0.023033,0.332648,2.11566,5.01088,8.10327,11.8283,13.3282,14.1538,14.3407,13.9511,12.8845,11.1393,8.54842,5.34372,1.81769,0.13306,0.0240969,0.0226774,0.0234256
25/06/14 ,0.0236403,0.0235182,0.0235023,0.0245187,0.0238497,0.0214767,0.508385,3.10026,6.42722,9.35585,11.3236,12.9581,13.6698,13.7621,13.3962,12.2583,10.444,7.86692,4.6497,1.49707,0.117958,0.0232265,0.0237433,0.0234167
26/06/14 ,0.0238211,0.0239678,0.025166,0.0245369,0.0238158,0.0214443,0.503813,2.77003,5.9319,8.34941,9.6492,10.8594,11.4898,11.5783,11.2272,10.3239,8.803,6.68463,4.10684,1.39628,0.130833,0.0284844,0.0241175,0.022105
27/06/14 ,0.0236898,0.0246952,0.0117302,0.0244817,0.0248466,0.0230485,0.468,2.60944,5.2635,7.62339,9.3777,10.5462,11.1741,11.2358,10.9752,10.085,8.67079,6.59957,4.01986,1.3209,0.116407,0.0228213,0.0226424,0.0230842
28/06/14 ,0.0246973,0.0249609,0.0247932,0.0240167,0.0242166,0.0227473,0.498908,2.77719,5.6141,8.19934,9.99732,11.3051,11.6866,11.7403,11.5057,10.771,9.49714,7.40786,4.74446,1.6769,0.120099,0.0241272,0.0228244,0.0236035
29/06/14 ,0.0249955,0.0243737,0.0246854,0.0238512,0.0276957,0.0223883,0.481246,3.02443,5.96115,7.24368,7.35658,11.3245,11.9467,12.0065,11.6089,10.7765,9.34472,7.22558,4.57801,1.58236,0.134659,0.0240858,0.0228099,0.02287
30/06/14 ,0.0246371,0.0244531,0.0228187,0.0245222,0.0246511,0.023069,0.410664,2.72194,5.58005,7.97351,9.78678,10.9232,11.5542,11.7582,11.4436,10.7318,9.27904,7.13594,4.57301,1.63018,0.147888,0.0225738,0.0237828,0.0226348
01/07/14 ,0.0237777,0.0236108,0.0251853,0.023769,0.0239063,0.0228204,0.454812,3.19373,6.22552,8.5982,10.2825,11.5071,12.1801,12.1031,11.6782,10.7861,9.32872,7.24779,4.72619,1.64731,0.128618,0.0238405,0.0234815,0.0219106
02/07/14 ,0.023204,0.0240524,0.0246186,0.0256391,0.0250454,0.0228097,0.496012,3.05002,6.1254,8.47801,10.2707,11.4015,12.0155,12.1174,11.7048,10.8629,9.41589,7.27369,4.57356,1.55651,0.12546,0.0237771,0.0223932,0.0235043
03/07/14 ,0.0230782,0.0244866,0.0234912,0.023856,0.02578,0.0221374,0.393423,2.65909,5.55595,7.98877,9.97604,11.1678,11.8255,11.9189,11.6472,10.908,9.55914,7.49496,4.8869,1.70281,0.128878,0.0240852,0.0233652,0.02359
04/07/14 ,0.0234064,0.0238902,0.0235514,0.0239514,0.0230643,0.0220281,0.44412,2.94624,5.97779,8.35128,10.316,11.5533,12.2352,12.3741,12.0645,11.2346,9.74978,7.50709,4.82513,1.68552,0.124235,0.0230782,0.0231147,0.0219805
05/07/14 ,0.0239782,0.0242637,0.0238534,0.0244397,0.0233051,0.0230731,0.402553,2.73871,5.70312,8.01781,9.87843,11.0715,11.6739,11.785,11.39,10.5017,9.09026,7.01701,4.42371,1.48596,0.121174,0.0223752,0.0220928,0.0231469
06/07/14 ,0.0234075,0.0241622,0.0236824,0.0235698,0.0235769,0.0205867,0.431306,2.80632,5.76142,8.16207,10.0191,11.2525,11.9069,12.0445,11.6333,10.8171,9.45049,7.36081,4.70594,1.61378,0.127102,0.0225799,0.0218964,0.0240672
07/07/14 ,0.0235556,0.0248598,0.0239905,0.0244617,0.0248511,0.0247014,0.472776,2.84961,5.7928,8.22162,10.0327,11.234,11.9082,11.9391,11.5881,10.7941,9.39057,7.30871,4.71753,1.57615,0.116666,0.0235364,0.0228893,0.0224606
08/07/14 ,0.0241892,0.023792,0.0248977,0.0236868,0.0239649,0.0228115,0.363394,2.55116,5.43035,7.83463,9.63616,10.8029,11.3891,11.4073,11.1712,10.3684,9.00058,6.96307,4.50007,1.58519,0.098731,0.0227226,0.0231857,0.023278
09/07/14 ,0.0239881,0.0239453,0.0232822,0.0235667,0.0247826,0.0234721,0.410412,2.64162,5.48608,7.97121,9.81968,11.0298,11.6363,11.7798,11.4683,10.5734,9.14849,7.12603,4.6689,1.62026,0.121774,0.0234166,0.0234643,0.0232198
10/07/14 ,0.0240077,0.0234134,0.0234339,0.0246586,0.0235273,0.0241498,0.273674,2.85221,5.87937,8.28585,10.0444,11.1672,11.8205,11.9287,11.5612,10.8444,9.38108,7.23975,4.51314,1.53049,0.109146,0.0231382,0.0234039,0.0226854
11/07/14 ,0.02442,0.0237442,0.0235821,0.0241545,0.0231895,0.0237992,0.34998,2.20927,4.7,7.2964,9.01335,10.0718,10.6358,10.8779,10.2182,9.66986,8.15862,5.74678,2.98005,0.917897,0.11578,0.0244647,0.0227722,0.0241725
12/07/14 ,0.0251018,0.0239669,0.0230869,0.023875,0.0244748,0.0230035,0.431405,2.83115,5.78514,8.1128,9.93588,10.1914,10.6709,11.1067,11.693,10.9917,9.51973,7.48896,4.79718,1.63281,0.115903,0.0232474,0.0234745,0.0241858
13/07/14 ,0.0243215,0.029671,0.0239756,0.024085,0.0239788,0.0245463,0.330842,2.84663,6.02441,8.47669,10.2883,11.5445,12.2627,12.3579,11.9949,11.0895,9.55206,7.4318,4.80324,1.70788,0.129203,0.0232712,0.0240655,0.0249879
14/07/14 ,0.0249061,0.0222977,0.0274906,0.0270382,0.0276869,0.02317,0.394699,2.94545,6.03472,8.42482,10.2594,11.548,12.0308,12.2922,11.9078,11.1211,9.74658,7.72821,5.10329,1.69748,0.124282,0.027387,0.0272401,0.0270279
15/07/14 ,0.0278298,0.0264995,0.0285306,0.0283464,0.0275944,0.0253971,0.308885,2.7894,5.82149,8.20548,10.1579,11.29,12.0245,12.0749,11.805,11.0351,9.69024,7.63842,5.03609,1.68206,0.106055,0.00979383,0.00856044,0.00849605
16/07/14 ,0.0100806,0.00829511,0.00918402,0.00919731,0.00991528,0.0076967,0.349231,2.86638,5.95299,8.28052,10.1465,11.3454,12.1082,12.122,11.8024,11.0715,9.66577,7.578,4.86135,1.63733,0.107707,0.0274038,0.0275184,0.0276903
17/07/14 ,0.0271803,0.0271367,0.029305,0.0265892,0.0277296,0.0282355,0.229901,2.31185,5.61662,8.30161,10.1397,11.3755,12.0111,12.1555,11.9259,11.0646,9.649,7.63196,4.98534,1.68669,0.106337,0.0273764,0.027271,0.0278833
18/07/14 ,0.0286456,0.0290348,0.0273266,0.0273161,0.0275721,0.0268638,0.277812,2.20297,5.07666,7.80075,9.67668,10.984,11.728,11.9095,11.5238,10.769,9.39684,7.2629,4.56956,1.44921,0.101336,0.0283161,0.0289229,0.0280928
19/07/14 ,0.027821,0.0268616,0.0281786,0.0267696,0.0272919,0.0281105,0.269664,2.41962,5.64186,8.17458,10.0798,11.3601,12.0475,12.2111,11.8996,11.1243,9.65557,7.47979,4.65499,1.42584,0.095372,0.0274706,0.0267714,0.0262624
20/07/14 ,0.0279436,0.0300062,0.0274413,0.0281012,0.0270585,0.0262834,0.244703,2.37752,5.52941,8.03402,9.98356,11.247,11.8811,11.9807,11.6359,10.8295,9.41726,7.249,4.59713,1.2568,0.0809943,0.0290391,0.0280596,0.0286675
21/07/14 ,0.0270381,0.0257894,0.0273443,0.0276009,0.0268974,0.0276971,0.313638,2.65742,5.63497,7.96499,9.70062,10.8452,11.5035,11.6197,11.4041,10.5488,9.19656,7.15136,4.47486,1.30516,0.0847846,0.0273421,0.0287123,0.0271521
22/07/14 ,0.0264226,0.029792,0.0272627,0.0278071,0.026889,0.0267564,0.229515,2.39057,5.44155,7.90341,10.1848,11.2928,11.8349,11.8332,11.7003,10.9833,9.74912,7.88381,5.26372,1.76145,0.0876987,0.0292568,0.0287521,0.0281404
23/07/14 ,0.0280708,0.0291922,0.0280789,0.0283382,0.0286857,0.0282544,0.314928,3.0755,6.44706,8.7582,10.3797,11.4901,12.0683,12.1755,12.2505,11.563,9.91998,8.03011,5.47072,1.88898,0.0821234,0.028861,0.0264215,0.0291053
24/07/14 ,0.0267629,0.0292501,0.0278529,0.0348247,0.0286679,0.0285081,0.288728,3.0129,5.99739,6.98168,10.4007,11.7693,12.1502,11.0073,11.6906,11.4688,10.3062,8.35449,5.58495,1.81924,0.0691926,0.0283219,0.0285964,0.0283329
25/07/14 ,0.0280826,0.0282771,0.0472427,0.033342,0.0289591,0.0278248,0.236143,2.908,6.30005,8.60583,10.2993,11.3703,11.8904,12.0703,11.7518,11.0613,9.78771,7.87169,5.15023,1.59666,0.0795443,0.0282191,0.0283928,0.0297645
26/07/14 ,0.0279895,0.029998,0.0277044,0.0275058,0.0292955,0.0275492,0.150868,2.42322,5.75898,8.29184,9.98777,11.0361,11.6906,11.8938,11.6278,10.8951,9.55852,7.51707,4.72413,1.35153,0.0643116,0.0287946,0.029536,0.0284177
27/07/14 ,0.0287432,0.0275505,0.0283635,0.0280954,0.0278741,0.0290007,0.204607,2.42888,5.88995,8.31935,10.1132,11.3011,11.9887,12.1982,11.9358,11.2268,9.98882,8.12446,5.37222,1.71693,0.0697209,0.0275344,0.0279751,0.0292795
28/07/14 ,0.0270616,0.0308336,0.0275726,0.0300393,0.0296537,0.0259991,0.239954,3.01362,6.32612,8.59247,10.246,11.0056,11.8463,11.903,11.6121,10.8021,9.56874,7.64945,4.87082,1.43454,0.0683189,0.0278044,0.0280987,0.0282114
29/07/14 ,0.0275575,0.0280031,0.0267754,0.0274498,0.0317655,0.027608,0.227141,3.01437,6.48494,8.86571,10.5686,11.7623,12.7688,12.9856,12.7284,11.9632,10.6782,8.82657,5.97466,1.98249,0.0741819,0.0323378,0.0312723,0.0319093
30/07/14 ,0.031968,0.0309362,0.0306651,0.0306293,0.0337216,0.0295692,0.195321,3.26932,7.13798,8.91363,10.5721,11.6609,12.2134,12.2899,11.9448,11.1357,9.86643,7.96898,5.20944,1.55011,0.0579407,0.0287549,0.0291851,0.0282425
31/07/14 ,0.0284798,0.0286499,0.0280504,0.0289715,0.0298769,0.0265898,0.188328,2.87803,6.34871,8.56001,10.287,11.37,11.8969,11.9695,11.5863,10.8132,9.49656,7.49838,4.74392,1.36962,0.0570005,0.0276624,0.0279316,0.027809
01/08/14 ,0.0274078,0.0273593,0.027806,0.027444,0.0275441,0.026254,0.17013,2.56682,6.5048,8.617,10.4624,11.7013,12.2679,12.3769,12.0743,10.5377,8.54838,6.42316,4.62056,1.30017,0.054746,0.0289738,0.0276819,0.0286199
02/08/14 ,0.0284997,0.0286604,0.027315,0.0278568,0.0279781,0.0284662,0.157404,2.58123,6.08112,7.88017,9.90294,11.3867,11.3888,11.5345,11.369,9.58019,9.37192,7.9702,4.94786,1.28615,0.0482412,0.0295184,0.0294943,0.0283065
03/08/14 ,0.0292861,0.0297523,0.0287786,0.0287025,0.0293161,0.0287004,0.138293,2.65242,6.46492,8.86841,10.5758,11.6764,12.2915,12.4358,12.1222,11.3949,10.0627,7.9976,5.00224,1.34568,0.047133,0.0295777,0.0297632,0.0294788
04/08/14 ,0.0282844,0.0296637,0.0280541,0.0285175,0.0285178,0.0268667,0.153323,2.71669,6.49612,8.84766,10.5651,11.6712,12.2496,12.2565,11.9299,11.114,9.7369,7.70585,4.70971,1.19693,0.0420352,0.030061,0.0300451,0.0286826
05/08/14 ,0.029141,0.0295167,0.0284863,0.0295237,0.0287991,0.0287701,0.121769,2.40722,6.14852,8.54228,10.2544,11.3856,12.0072,12.0762,11.2707,11.0726,9.73258,7.75708,4.91234,1.31146,0.0426413,0.0300429,0.0283026,0.0284325
06/08/14 ,0.0283975,0.0287617,0.0282504,0.0287367,0.0288693,0.0278509,0.129289,2.27853,5.84024,8.31154,9.9971,11.0575,11.7049,11.8838,11.6239,10.9392,9.68544,7.69455,4.8898,1.29239,0.0395142,0.030134,0.0288462,0.0276578
07/08/14 ,0.027583,0.0280299,0.0284269,0.0292239,0.0314784,0.0291681,0.136444,2.14419,4.90393,7.28713,9.08084,8.45364,8.57398,7.25016,9.28159,9.78165,9.26603,7.44275,4.45701,1.15663,0.0398184,0.0275375,0.0286524,0.0309992
08/08/14 ,0.0292949,0.0285614,0.0285295,0.0296331,0.0288892,0.0289249,0.107419,2.40239,6.13956,7.97597,10.2431,11.7029,12.3498,12.5275,12.0838,11.2628,10.0829,8.06091,4.99612,1.24342,0.0389193,0.027909,0.03007,0.0282539
09/08/14 ,0.0285753,0.0293005,0.0287637,0.0292919,0.0285629,0.0286006,0.0935987,2.12764,6.00612,8.66713,10.5469,11.6454,12.2207,12.45,12.1406,11.4484,10.1574,8.13037,5.04036,1.17087,0.0382689,0.0298874,0.0291019,0.0286634
10/08/14 ,0.0288401,0.0280823,0.0292,0.0290003,0.0271841,0.0291556,0.0989772,2.05587,5.7258,8.17626,9.61369,10.9558,11.5356,11.6932,11.4128,10.6937,9.42491,7.46816,4.50152,1.01636,0.0384418,0.0287269,0.0284268,0.0280987
11/08/14 ,0.0291062,0.0287445,0.029129,0.0297014,0.026756,0.0289358,0.0800801,1.96055,5.54819,8.02663,9.84963,10.9678,11.5564,11.7123,11.4386,10.6943,9.3392,7.254,3.99945,0.831733,0.0312042,0.0298507,0.0291435,0.0289566
12/08/14 ,0.0295853,0.0298586,0.028627,0.0281581,0.0284774,0.029208,0.0822199,1.83911,5.42063,7.96057,9.89073,11.0618,11.7186,11.8516,11.5702,10.8278,9.53226,7.42174,4.16278,0.895239,0.0348247,0.0288024,0.0287629,0.0296918
